customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date
1694,25,27900,1099.064911,Male,North,9,Health,23.09898732,2022-07-29 00:00:00,2023-11-03 00:00:00
1695,18,81900,191.830249,Male,East,13,Toys,55.57962411,2022-03-12 00:00:00,2023-02-13 00:00:00
1697,72,22200,346.5693732,Male,East,42,Clothing,25.70849658,2021-01-09 00:00:00,2021-03-12 00:00:00
1698,20,63800,266.7378251,Male,North,17,Home & Garden,58.03222459,2022-04-15 00:00:00,2023-09-20 00:00:00
1700,40,28300,474.1991343,Female,North,17,Electronics,52.97684675,2021-12-14 00:00:00,2023-03-23 00:00:00
1703,25,40700,54.98668869,Female,South,35,Clothing,99.44828825,2021-06-24 00:00:00,2023-09-15 00:00:00
1705,74,62400,360.9510093,Female,East,19,Clothing,82.44615591,2021-05-10 00:00:00,2021-05-25 00:00:00
1709,68,33900,861.0710162,Female,East,46,Health,22.25537097,2021-12-19 00:00:00,2023-07-15 00:00:00
1710,50,80400,696.6627078,Female,North,45,Health,48.74111779,2021-08-12 00:00:00,2022-09-01 00:00:00
1714,51,83400,1377.590464,Female,South,42,Health,12.76023083,2022-01-03 00:00:00,2022-06-26 00:00:00
1716,49,65100,280.9775232,Female,West,18,Toys,16.72337834,2022-08-13 00:00:00,2023-06-19 00:00:00
1717,41,67000,1776.344634,Male,East,19,Toys,58.6005953,2022-10-14 00:00:00,2023-12-23 00:00:00
1718,31,100600,564.5490495,Female,North,5,Toys,91.75410816,2022-05-15 00:00:00,2023-11-22 00:00:00
1719,49,111600,462.7529872,Male,East,25,Clothing,25.51113872,2021-03-31 00:00:00,2022-07-17 00:00:00
1721,63,34300,1637.872056,Male,South,10,Electronics,17.577251,2021-03-13 00:00:00,2023-10-19 00:00:00
1725,69,67100,175.0373075,Male,North,31,Health,65.51818137,2021-09-20 00:00:00,2023-11-09 00:00:00
1726,54,40000,1155.395014,Male,East,32,Clothing,57.91279168,2021-09-28 00:00:00,2021-12-23 00:00:00
1727,71,30800,214.7229447,Female,South,21,Clothing,14.00004827,2022-05-24 00:00:00,2023-08-17 00:00:00
1729,31,105000,1882.184453,Female,East,18,Electronics,67.13910048,2022-09-09 00:00:00,2022-10-28 00:00:00
1731,72,36700,493.8779274,Female,North,14,Home & Garden,90.80744025,2021-03-13 00:00:00,2023-03-02 00:00:00
1732,65,47100,1255.744572,Female,South,8,Clothing,81.36115153,2021-03-15 00:00:00,2022-05-07 00:00:00
1734,24,27500,1753.856553,Male,East,15,Clothing,40.82518042,2022-05-18 00:00:00,2023-09-14 00:00:00
1736,24,63900,27.33076553,Male,South,36,Toys,2.818405235,2021-05-26 00:00:00,2023-02-19 00:00:00
1737,50,37000,341.8711877,Male,West,1,Toys,44.9895856,2021-02-15 00:00:00,2021-05-17 00:00:00
1738,40,57800,712.0551463,Female,South,21,Health,65.13715524,2021-04-15 00:00:00,2021-08-14 00:00:00
1740,36,77200,1586.89858,Female,West,1,Clothing,26.74553828,2021-11-13 00:00:00,2023-03-23 00:00:00
1741,65,57600,1367.510119,Male,North,32,Clothing,51.35912764,2021-05-01 00:00:00,2022-03-21 00:00:00
1744,53,23900,209.2070258,Male,East,36,Clothing,27.40207174,2021-04-09 00:00:00,2021-09-24 00:00:00
1746,77,100500,1872.141152,Female,North,30,Toys,17.33610125,2021-11-07 00:00:00,2023-07-17 00:00:00
1750,64,105100,111.4690367,Female,West,10,Clothing,37.61817905,2022-01-24 00:00:00,2023-12-01 00:00:00
1751,22,97200,1167.60152,Female,East,8,Clothing,74.32782589,2022-11-28 00:00:00,2022-12-18 00:00:00
1752,37,73500,1826.957953,Female,East,27,Electronics,45.62885986,2021-04-22 00:00:00,2021-05-23 00:00:00
1754,59,77800,33.94497096,Female,North,14,Clothing,91.98767277,2021-04-12 00:00:00,2022-07-19 00:00:00
1756,20,110500,172.0554549,Male,West,11,Toys,20.34951005,2021-01-22 00:00:00,2021-02-02 00:00:00
1759,29,97800,488.8592192,Female,West,33,Clothing,20.60219997,2022-02-04 00:00:00,2022-11-19 00:00:00
1760,37,105100,186.2458756,Male,South,19,Home & Garden,54.57313274,2022-03-30 00:00:00,2023-04-10 00:00:00
1761,22,40500,1544.642032,Male,North,39,Home & Garden,39.10422922,2022-11-30 00:00:00,2023-10-08 00:00:00
1762,54,115800,1267.746668,Female,West,24,Toys,57.29932783,2021-05-23 00:00:00,2023-04-30 00:00:00
1763,55,65500,1977.211159,Female,West,18,Home & Garden,99.68254368,2022-02-01 00:00:00,2023-01-03 00:00:00
1764,47,80200,701.729906,Male,East,35,Health,85.90181544,2022-06-20 00:00:00,2023-04-25 00:00:00
1766,51,46600,1474.01307,Female,West,37,Toys,5.055570954,2021-08-28 00:00:00,2022-09-27 00:00:00
1767,70,42500,1053.032169,Male,West,19,Clothing,61.00794401,2021-10-19 00:00:00,2023-10-29 00:00:00
1768,61,113600,442.1437842,Male,North,24,Clothing,62.62560811,2021-03-23 00:00:00,2022-02-07 00:00:00
1769,52,71100,1567.823398,Female,East,34,Toys,87.81908441,2022-07-14 00:00:00,2023-07-17 00:00:00
1770,69,77700,423.435862,Male,West,22,Clothing,62.90571745,2021-06-20 00:00:00,2022-09-19 00:00:00
1771,75,81000,536.1100766,Female,North,4,Electronics,22.77145385,2022-08-03 00:00:00,2022-09-09 00:00:00
1772,39,55600,203.2065376,Female,West,10,Health,46.85162277,2022-06-10 00:00:00,2023-09-08 00:00:00
1774,41,43100,849.4798634,Male,West,8,Electronics,92.28249646,2021-04-20 00:00:00,2023-12-13 00:00:00
1775,34,45800,1038.832345,Male,North,33,Electronics,23.6915119,2021-07-31 00:00:00,2021-09-04 00:00:00
1778,73,36600,292.7135158,Male,West,28,Home & Garden,49.69996989,2022-12-15 00:00:00,2023-03-10 00:00:00
1779,76,109300,127.6092347,Male,South,10,Clothing,9.011412075,2021-03-25 00:00:00,2022-07-02 00:00:00
1780,63,106600,56.69184252,Male,West,45,Toys,94.172807,2022-01-11 00:00:00,2023-06-10 00:00:00
1781,40,27300,304.3703286,Female,East,1,Home & Garden,63.80564583,2021-02-22 00:00:00,2022-12-30 00:00:00
1783,34,105800,1460.404614,Male,East,3,Health,99.82951742,2021-09-13 00:00:00,2021-10-31 00:00:00
1785,68,25200,502.5422596,Male,North,5,Home & Garden,69.4143415,2021-08-08 00:00:00,2022-11-14 00:00:00
1787,31,110500,976.6065982,Female,West,10,Clothing,57.59381674,2021-04-10 00:00:00,2022-08-26 00:00:00
1788,26,22800,145.1025318,Male,East,12,Clothing,63.96963784,2021-05-09 00:00:00,2023-07-11 00:00:00
1789,57,38400,1230.060216,Male,North,18,Health,40.76710895,2021-08-07 00:00:00,2023-08-29 00:00:00
1792,42,65100,1510.638001,Male,North,1,Clothing,47.66196382,2021-01-22 00:00:00,2021-05-11 00:00:00
1796,39,67200,613.7510515,Male,West,49,Clothing,19.25216409,2021-11-25 00:00:00,2023-07-23 00:00:00
1798,63,117100,1277.160866,Female,East,17,Health,2.099407085,2022-04-25 00:00:00,2022-10-06 00:00:00
1800,43,28800,702.6441385,Male,North,32,Toys,78.14446039,2021-06-28 00:00:00,2023-03-23 00:00:00
1803,62,89100,1630.94545,Female,North,40,Clothing,92.15409432,2021-02-18 00:00:00,2023-03-05 00:00:00
1804,51,32300,1435.606591,Male,South,21,Home & Garden,11.90710007,2021-01-30 00:00:00,2021-12-18 00:00:00
1805,40,47200,512.6181862,Male,East,7,Clothing,16.31398762,2021-03-26 00:00:00,2023-11-03 00:00:00
1808,23,107600,1261.005628,Female,South,39,Health,77.5477743,2021-11-25 00:00:00,2023-12-11 00:00:00
1809,35,108500,77.02633748,Female,West,27,Health,32.41212723,2022-09-02 00:00:00,2023-02-20 00:00:00
1810,38,99000,1294.565217,Female,West,8,Electronics,8.763581778,2022-03-10 00:00:00,2022-11-12 00:00:00
1811,59,53000,568.7458167,Male,West,9,Clothing,61.63800261,2022-08-11 00:00:00,2023-07-22 00:00:00
1812,53,31200,910.3604148,Female,West,28,Electronics,25.68191658,2022-11-18 00:00:00,2023-05-11 00:00:00
1814,55,51900,362.0583774,Female,North,2,Clothing,94.18033596,2021-05-14 00:00:00,2021-10-27 00:00:00
1816,34,62800,1766.311599,Female,West,47,Electronics,92.38344364,2021-12-31 00:00:00,2023-09-05 00:00:00
1818,42,97700,400.845799,Male,West,22,Health,63.33513373,2022-03-01 00:00:00,2023-03-11 00:00:00
1819,55,53900,1440.398093,Female,East,10,Health,89.38899739,2022-02-19 00:00:00,2022-06-18 00:00:00
1821,29,115200,699.8880234,Female,North,7,Clothing,61.4898677,2022-05-27 00:00:00,2023-07-20 00:00:00
1823,70,40600,1385.78667,Female,East,14,Toys,88.21077572,2022-01-23 00:00:00,2023-08-24 00:00:00
1824,59,105800,1892.079824,Female,West,44,Home & Garden,8.818006124,2022-03-25 00:00:00,2022-12-02 00:00:00
1825,39,27300,1271.597841,Female,North,46,Health,33.68593822,2022-07-18 00:00:00,2023-01-24 00:00:00
1826,38,87500,881.8795939,Male,East,36,Home & Garden,39.76847261,2021-10-30 00:00:00,2022-07-29 00:00:00
1827,44,109300,1059.80471,Female,South,13,Home & Garden,90.97096654,2021-04-09 00:00:00,2023-08-15 00:00:00
1828,74,39500,415.2650392,Male,West,16,Electronics,95.60079245,2021-11-02 00:00:00,2023-10-14 00:00:00
1829,48,111200,1506.077444,Female,East,16,Electronics,12.03804647,2022-07-11 00:00:00,2023-02-10 00:00:00
1831,44,33700,308.1242548,Female,South,25,Home & Garden,93.48617943,2022-04-13 00:00:00,2022-07-11 00:00:00
1832,57,53000,1758.397197,Male,East,38,Toys,29.57719014,2022-03-16 00:00:00,2023-06-30 00:00:00
1835,62,33100,778.1479678,Male,North,39,Electronics,27.55959348,2021-02-02 00:00:00,2022-06-07 00:00:00
1836,74,86300,372.2104363,Female,West,48,Health,69.35264272,2022-02-16 00:00:00,2023-08-18 00:00:00
1837,70,104500,716.4058205,Female,East,41,Health,42.60361627,2022-09-18 00:00:00,2023-06-29 00:00:00
1839,27,41700,157.2293906,Male,South,13,Electronics,91.72955966,2022-05-23 00:00:00,2023-10-09 00:00:00
1844,45,55100,1091.651665,Female,South,4,Home & Garden,26.37341869,2021-11-25 00:00:00,2022-12-18 00:00:00
1846,75,56200,1408.265556,Female,East,22,Health,31.02778358,2021-09-27 00:00:00,2022-01-06 00:00:00
1847,63,61600,130.3414117,Female,North,37,Clothing,64.7808798,2021-07-15 00:00:00,2023-09-08 00:00:00
1848,19,45700,1825.22114,Female,North,49,Toys,6.121150699,2022-02-17 00:00:00,2022-11-30 00:00:00
1850,71,20200,1024.631735,Female,South,19,Electronics,13.38729691,2021-03-20 00:00:00,2022-10-27 00:00:00
1852,18,55000,278.7318082,Male,East,29,Toys,38.06630043,2021-03-24 00:00:00,2023-01-02 00:00:00
1853,68,73400,596.1787913,Female,East,23,Electronics,52.75721932,2021-05-17 00:00:00,2021-07-11 00:00:00
1854,70,32200,1740.539028,Female,North,33,Electronics,2.931760878,2022-06-23 00:00:00,2023-04-16 00:00:00
1855,53,95300,1810.816567,Male,East,41,Toys,5.826431354,2022-11-20 00:00:00,2023-12-07 00:00:00
1857,43,105100,1196.390055,Female,East,5,Electronics,76.67705451,2021-11-02 00:00:00,2022-12-28 00:00:00
1859,38,54000,1245.119025,Male,East,6,Toys,73.70186365,2022-01-23 00:00:00,2022-11-27 00:00:00
1862,28,61400,515.6737294,Male,West,49,Clothing,18.17475827,2022-05-21 00:00:00,2023-12-06 00:00:00
1863,53,90500,1666.81477,Male,South,13,Home & Garden,9.801543188,2022-01-23 00:00:00,2022-01-28 00:00:00
1864,66,44700,937.1348839,Male,East,12,Home & Garden,75.71608305,2021-10-20 00:00:00,2023-08-12 00:00:00
1867,57,24200,1281.43006,Female,South,37,Electronics,80.55734528,2022-03-05 00:00:00,2023-02-16 00:00:00
1868,52,46400,1799.362049,Male,West,31,Home & Garden,99.10881551,2022-06-08 00:00:00,2022-12-09 00:00:00
1872,64,65900,928.236129,Female,West,43,Health,81.32531573,2021-01-14 00:00:00,2021-09-20 00:00:00
1873,41,99800,379.6302153,Female,East,8,Clothing,65.01691816,2021-02-23 00:00:00,2023-11-21 00:00:00
1875,39,48000,120.5891276,Female,East,33,Home & Garden,70.3618994,2021-03-06 00:00:00,2022-07-22 00:00:00
1876,22,104900,947.2351711,Female,East,45,Health,32.02586645,2022-01-07 00:00:00,2022-04-25 00:00:00
1877,73,105900,1709.19378,Male,East,29,Electronics,92.42715235,2022-05-18 00:00:00,2023-05-17 00:00:00
1878,50,90600,1868.489303,Female,West,5,Home & Garden,11.52925721,2022-07-24 00:00:00,2023-10-26 00:00:00
1879,75,76200,1866.552371,Female,West,28,Electronics,31.80311841,2021-04-06 00:00:00,2022-12-09 00:00:00
1881,64,30600,776.4666874,Male,North,17,Toys,27.13230476,2021-09-17 00:00:00,2023-11-17 00:00:00
1884,52,20400,730.3364088,Male,South,9,Toys,49.17740638,2021-05-07 00:00:00,2021-11-27 00:00:00
1887,34,33800,871.0924461,Male,North,49,Electronics,26.18505314,2021-09-25 00:00:00,2022-09-05 00:00:00
1890,62,72900,1929.686686,Female,West,30,Health,30.50186489,2021-04-04 00:00:00,2022-04-17 00:00:00
1893,26,21500,1946.231434,Female,North,10,Home & Garden,69.93971075,2021-03-12 00:00:00,2023-03-26 00:00:00
1896,70,36900,218.9059484,Male,North,26,Health,15.69783951,2022-01-02 00:00:00,2022-12-03 00:00:00
1897,26,47800,1028.132772,Female,North,1,Electronics,68.21401729,2022-09-12 00:00:00,2023-04-18 00:00:00
1899,57,84900,825.6588942,Male,East,38,Health,18.11120495,2022-02-14 00:00:00,2023-02-21 00:00:00
1903,78,106000,1605.061488,Female,South,18,Home & Garden,13.55106025,2021-04-20 00:00:00,2023-12-22 00:00:00
1904,60,63600,1694.371341,Male,East,1,Clothing,49.39188342,2022-11-03 00:00:00,2023-06-02 00:00:00
1907,42,31300,429.4593986,Female,West,48,Toys,0.436050334,2021-09-29 00:00:00,2023-07-25 00:00:00
1912,54,57400,612.9262934,Male,North,25,Toys,36.75319479,2021-12-11 00:00:00,2022-07-27 00:00:00
1914,61,92900,1995.995362,Male,North,12,Electronics,74.1451768,2021-03-08 00:00:00,2022-11-14 00:00:00
1916,47,107100,827.7168804,Female,East,25,Toys,93.67135596,2021-02-12 00:00:00,2023-04-17 00:00:00
1919,29,112100,1489.204455,Male,East,29,Toys,60.97114892,2021-08-22 00:00:00,2022-08-28 00:00:00
1920,36,117600,82.3958253,Male,West,11,Toys,59.48770094,2021-07-18 00:00:00,2022-04-10 00:00:00
1921,54,36600,260.7784135,Female,North,4,Clothing,51.00983337,2022-05-12 00:00:00,2022-11-22 00:00:00
1922,61,87000,1273.50855,Female,North,14,Clothing,0.435319149,2021-02-01 00:00:00,2023-10-08 00:00:00
1923,76,39600,1800.067486,Female,West,46,Electronics,55.52382299,2021-09-21 00:00:00,2023-10-11 00:00:00
1924,76,30900,1255.012578,Female,East,38,Health,93.27980569,2021-04-23 00:00:00,2021-06-12 00:00:00
1925,66,92600,285.3692908,Female,North,17,Electronics,33.45776891,2022-04-04 00:00:00,2022-11-30 00:00:00
1926,78,43700,249.2048916,Male,South,2,Electronics,96.75991933,2021-10-03 00:00:00,2021-10-22 00:00:00
1927,34,20900,1691.488074,Female,East,8,Clothing,35.67566792,2021-05-26 00:00:00,2022-08-02 00:00:00
1928,27,51900,295.8186306,Female,West,36,Clothing,13.98545025,2021-12-23 00:00:00,2022-12-02 00:00:00
1929,74,105100,1050.059282,Male,East,10,Health,39.84034149,2021-01-06 00:00:00,2021-10-29 00:00:00
1931,66,102000,179.7261394,Female,South,36,Health,62.94644102,2022-05-09 00:00:00,2022-10-31 00:00:00
1932,64,106800,1351.24957,Female,North,16,Toys,50.4878162,2021-04-18 00:00:00,2021-07-14 00:00:00
1933,29,46100,1384.579193,Female,South,14,Home & Garden,53.67186274,2021-03-12 00:00:00,2023-04-22 00:00:00
1934,79,97800,696.1094251,Male,East,16,Clothing,2.406703836,2021-12-06 00:00:00,2021-12-17 00:00:00
1936,41,27900,1631.146336,Male,South,41,Home & Garden,31.06966579,2021-04-10 00:00:00,2021-07-19 00:00:00
1937,36,110600,449.8643944,Male,North,4,Clothing,98.70885379,2021-11-23 00:00:00,2023-06-03 00:00:00
1938,25,66300,1093.213598,Male,North,29,Home & Garden,29.55677385,2021-02-02 00:00:00,2022-05-23 00:00:00
1939,48,66200,1937.053505,Male,West,6,Electronics,89.65788488,2021-05-23 00:00:00,2023-06-17 00:00:00
1942,40,65300,382.1282451,Male,South,1,Clothing,24.76173991,2022-09-24 00:00:00,2023-01-15 00:00:00
1943,54,95300,1143.537552,Female,East,40,Electronics,27.28283849,2022-11-11 00:00:00,2022-11-29 00:00:00
1944,71,108300,766.4752697,Male,East,3,Health,97.82485939,2021-08-05 00:00:00,2023-07-20 00:00:00
1945,33,110300,1930.558631,Female,South,1,Health,67.42915056,2022-03-10 00:00:00,2022-10-16 00:00:00
1946,23,43000,561.6132174,Male,East,1,Health,93.16809956,2022-12-30 00:00:00,2023-06-21 00:00:00
1947,25,109200,811.3228441,Female,North,39,Home & Garden,83.49950222,2021-02-23 00:00:00,2021-09-29 00:00:00
1949,35,100800,1082.211375,Male,North,45,Home & Garden,67.53879242,2022-08-15 00:00:00,2022-11-17 00:00:00
1950,42,72000,1015.207629,Female,North,30,Home & Garden,62.48371937,2021-05-31 00:00:00,2022-10-14 00:00:00
1951,29,114800,530.4014066,Male,West,32,Electronics,66.62630262,2021-02-24 00:00:00,2021-10-24 00:00:00
1952,32,46000,1408.699849,Male,South,33,Home & Garden,26.47736646,2022-06-01 00:00:00,2023-02-26 00:00:00
1953,76,74900,48.45844452,Female,North,48,Clothing,40.81251342,2022-03-24 00:00:00,2022-09-13 00:00:00
1954,43,118600,118.0350068,Male,North,22,Health,59.26158116,2021-02-04 00:00:00,2023-08-31 00:00:00
1955,58,75400,1206.730003,Male,South,30,Electronics,3.592846506,2021-04-29 00:00:00,2023-05-31 00:00:00
1956,62,30600,696.5156562,Female,North,46,Home & Garden,48.28349014,2021-07-16 00:00:00,2021-12-17 00:00:00
1958,64,115600,1808.317568,Female,East,23,Electronics,49.23677276,2022-05-29 00:00:00,2022-11-10 00:00:00
1960,27,46000,1639.928251,Female,North,25,Electronics,20.19051205,2022-02-26 00:00:00,2022-04-12 00:00:00
1961,33,82200,1341.317062,Male,North,12,Toys,79.4343344,2022-06-01 00:00:00,2023-11-25 00:00:00
1962,24,22000,268.6525634,Female,West,17,Electronics,35.8878288,2022-11-17 00:00:00,2023-01-19 00:00:00
1963,34,34300,1535.775872,Male,West,15,Home & Garden,95.65875535,2021-05-19 00:00:00,2022-08-25 00:00:00
1964,40,107800,436.1800981,Female,West,10,Health,99.37148083,2022-12-06 00:00:00,2023-01-10 00:00:00
1965,43,48300,660.4168531,Male,North,35,Health,91.60005426,2022-10-12 00:00:00,2023-07-20 00:00:00
1966,38,79800,1642.08374,Male,North,29,Health,8.487674482,2022-09-20 00:00:00,2023-12-28 00:00:00
1967,39,65900,1082.320705,Female,West,12,Clothing,33.31831555,2021-02-13 00:00:00,2021-05-11 00:00:00
1970,31,99700,1223.401308,Female,East,10,Toys,91.11835893,2021-09-15 00:00:00,2022-11-18 00:00:00
1971,32,61200,185.9061256,Female,East,18,Clothing,57.25531936,2022-05-28 00:00:00,2023-04-11 00:00:00
1972,70,91300,1293.260767,Female,South,47,Electronics,48.03975882,2022-01-12 00:00:00,2022-10-28 00:00:00
1973,24,85400,1529.817395,Female,West,2,Home & Garden,10.6496317,2021-10-16 00:00:00,2023-12-03 00:00:00
1974,26,96400,1178.16317,Male,North,49,Toys,83.94715423,2022-04-15 00:00:00,2023-05-25 00:00:00
1975,68,108300,547.138373,Male,West,8,Electronics,74.51415484,2021-04-13 00:00:00,2021-10-12 00:00:00
1976,65,24200,82.05848434,Male,East,22,Health,5.887660302,2021-05-29 00:00:00,2023-04-03 00:00:00
1977,25,110300,256.5087902,Male,North,22,Clothing,20.94145896,2021-03-25 00:00:00,2022-07-18 00:00:00
1979,76,80800,1870.152029,Male,West,26,Toys,68.44024021,2021-06-24 00:00:00,2022-07-01 00:00:00
1982,35,87100,1735.573105,Male,East,31,Home & Garden,19.31102117,2022-10-16 00:00:00,2023-02-05 00:00:00
1985,69,101900,1633.730327,Female,South,14,Toys,71.5819573,2021-10-25 00:00:00,2021-11-04 00:00:00
1986,56,88200,536.1368123,Female,North,33,Clothing,73.71069804,2021-05-15 00:00:00,2023-12-31 00:00:00
1987,52,84700,607.8534351,Female,East,7,Toys,79.39953109,2021-02-24 00:00:00,2021-11-03 00:00:00
1988,35,81900,21.24248292,Male,West,24,Electronics,35.65730426,2021-02-25 00:00:00,2022-07-22 00:00:00
1990,59,47000,1836.738891,Male,West,11,Electronics,97.84133943,2022-08-11 00:00:00,2023-10-27 00:00:00
1993,31,39300,906.0557216,Male,North,2,Toys,71.63597857,2021-12-21 00:00:00,2023-08-16 00:00:00
1994,48,101800,221.7456729,Male,East,15,Electronics,90.07947003,2021-05-12 00:00:00,2021-08-05 00:00:00
1997,61,23900,1922.442246,Female,South,28,Toys,91.92962153,2021-04-20 00:00:00,2023-05-14 00:00:00
1998,77,32400,1807.678686,Male,North,39,Toys,94.62329004,2022-08-05 00:00:00,2023-05-24 00:00:00
1999,62,114800,1399.574534,Male,East,44,Home & Garden,48.41391271,2021-05-06 00:00:00,2023-01-23 00:00:00
2000,51,65800,211.3483566,Male,North,4,Toys,37.45509634,2021-10-23 00:00:00,2022-08-17 00:00:00
2001,20,57000,562.8447946,Male,North,10,Electronics,28.27818056,2021-06-28 00:00:00,2022-12-05 00:00:00
2002,54,74400,653.7123192,Female,West,6,Health,49.87515411,2021-07-16 00:00:00,2023-07-14 00:00:00
2003,60,71800,1531.037114,Male,South,30,Toys,93.45311516,2021-04-11 00:00:00,2022-07-07 00:00:00
2004,57,38700,1608.453375,Female,South,46,Toys,14.98096274,2022-07-27 00:00:00,2023-02-22 00:00:00
2006,72,60400,847.4103133,Female,North,49,Home & Garden,91.1607857,2021-01-09 00:00:00,2022-05-28 00:00:00
2007,40,94900,108.1278978,Male,West,43,Toys,34.91192701,2022-02-17 00:00:00,2023-09-11 00:00:00
2008,61,22700,592.4907025,Male,North,10,Clothing,76.8081407,2022-12-19 00:00:00,2023-10-06 00:00:00
2009,56,62200,913.5446508,Female,West,32,Clothing,38.92597862,2022-07-20 00:00:00,2022-08-10 00:00:00
2011,73,75600,917.4695723,Male,South,42,Health,98.100235,2021-04-14 00:00:00,2023-06-26 00:00:00
2012,66,82300,1709.288108,Male,West,3,Health,38.78220106,2021-05-06 00:00:00,2023-08-14 00:00:00
2013,21,35500,1171.015619,Male,North,26,Toys,84.50986546,2022-06-30 00:00:00,2023-01-13 00:00:00
2015,39,23000,399.5092113,Male,East,17,Toys,98.3830143,2021-09-27 00:00:00,2022-08-11 00:00:00
2017,30,21900,735.7445566,Male,South,18,Toys,48.57611205,2021-04-28 00:00:00,2022-04-08 00:00:00
2018,35,113100,730.2794987,Male,South,19,Electronics,30.34015616,2021-04-02 00:00:00,2021-04-04 00:00:00
2019,50,104400,1067.949547,Male,South,12,Home & Garden,31.40187637,2022-09-04 00:00:00,2023-10-18 00:00:00
2021,62,61300,1597.785909,Female,East,5,Clothing,20.05185901,2021-03-28 00:00:00,2022-04-14 00:00:00
2023,61,80300,1614.82324,Male,North,27,Toys,53.63085348,2021-05-04 00:00:00,2023-05-18 00:00:00
2025,19,98900,129.7573181,Male,North,30,Toys,81.05824338,2021-02-01 00:00:00,2023-12-04 00:00:00
2026,72,102800,1117.291549,Female,East,15,Toys,32.24711128,2021-12-23 00:00:00,2023-08-13 00:00:00
2033,30,33000,1064.968889,Male,West,41,Health,88.9411431,2021-04-10 00:00:00,2022-05-15 00:00:00
2034,30,44400,1123.733115,Female,East,32,Electronics,91.36080239,2021-09-01 00:00:00,2023-04-08 00:00:00
2035,35,51000,1957.094999,Male,West,4,Toys,46.07004381,2021-02-27 00:00:00,2021-07-08 00:00:00
2036,49,94000,1550.87203,Male,East,5,Health,80.67817124,2021-12-23 00:00:00,2022-04-05 00:00:00
2038,52,102300,1561.288245,Female,North,22,Health,85.82645485,2021-11-16 00:00:00,2021-12-17 00:00:00
2039,76,104100,357.6653368,Male,South,42,Toys,82.46818842,2021-01-19 00:00:00,2022-08-04 00:00:00
2042,69,71000,1385.37447,Male,South,46,Health,63.99989036,2021-05-16 00:00:00,2022-09-12 00:00:00
2043,46,27700,1757.073278,Male,South,30,Health,0.085729069,2021-10-23 00:00:00,2023-11-11 00:00:00
2045,66,114600,182.3812676,Male,East,16,Toys,40.65675749,2021-04-11 00:00:00,2023-08-02 00:00:00
2046,46,80700,611.0163342,Male,South,15,Home & Garden,51.73432059,2022-01-15 00:00:00,2023-05-05 00:00:00
2047,79,114900,1351.276479,Male,East,5,Health,19.48040798,2021-06-04 00:00:00,2022-04-28 00:00:00
2049,61,22500,570.6620918,Female,South,23,Clothing,81.06198663,2022-08-23 00:00:00,2023-05-09 00:00:00
2050,74,110100,385.1816774,Male,North,10,Clothing,58.58923457,2021-04-15 00:00:00,2023-07-31 00:00:00
2053,61,86400,1467.400491,Female,West,15,Clothing,23.76578115,2021-05-08 00:00:00,2021-12-12 00:00:00
2054,64,64900,171.7123559,Female,South,18,Toys,43.58128411,2022-02-05 00:00:00,2022-06-25 00:00:00
2058,42,24100,586.4580456,Female,South,21,Toys,94.24999299,2022-07-04 00:00:00,2023-03-30 00:00:00
2059,56,30500,1451.081979,Male,North,2,Toys,98.45374591,2021-05-04 00:00:00,2023-11-26 00:00:00
2060,37,83000,1891.70794,Female,North,22,Home & Garden,9.497750805,2021-12-26 00:00:00,2023-01-27 00:00:00
2061,22,113900,1835.812023,Female,South,8,Electronics,33.51934352,2021-03-05 00:00:00,2021-12-17 00:00:00
2063,47,110500,935.9684004,Female,West,32,Electronics,83.42288234,2021-04-12 00:00:00,2021-11-30 00:00:00
2065,20,21200,1372.986198,Female,South,4,Health,62.12617559,2021-10-04 00:00:00,2022-10-29 00:00:00
2066,62,83000,383.4569461,Male,East,30,Health,53.99108657,2021-08-15 00:00:00,2021-10-23 00:00:00
2067,31,115700,1645.420043,Female,East,19,Clothing,71.02535838,2021-01-23 00:00:00,2021-02-14 00:00:00
2069,47,80200,394.1916067,Female,South,18,Toys,13.74933545,2021-03-05 00:00:00,2021-06-24 00:00:00
2070,67,108100,577.9587538,Female,West,29,Toys,1.762000273,2021-06-06 00:00:00,2023-10-01 00:00:00
2072,35,25100,1048.02981,Female,North,33,Toys,90.78344288,2021-05-29 00:00:00,2021-12-07 00:00:00
2074,54,30500,264.6616451,Female,North,18,Health,19.59568211,2022-11-12 00:00:00,2023-01-28 00:00:00
2075,42,93800,264.9078842,Male,West,44,Health,92.60427462,2022-04-09 00:00:00,2022-07-04 00:00:00
2079,63,103200,88.60840543,Female,West,1,Toys,70.0909382,2021-05-12 00:00:00,2022-04-24 00:00:00
2080,32,106400,271.9052761,Male,South,39,Toys,42.20686381,2021-07-16 00:00:00,2022-03-10 00:00:00
2082,32,32700,997.216446,Male,South,39,Toys,74.1439952,2021-02-04 00:00:00,2022-11-24 00:00:00
2083,66,54400,918.074163,Male,East,19,Electronics,4.006056326,2022-02-24 00:00:00,2023-09-18 00:00:00
2084,74,78700,95.33737305,Female,East,31,Health,67.62468121,2022-01-12 00:00:00,2023-07-11 00:00:00
2086,21,86900,1065.5748,Male,South,24,Home & Garden,96.37791364,2021-08-08 00:00:00,2023-04-23 00:00:00
